id,day,author,problem,language,ac,len,word,source,token,time,memory,status
76028877,2020-04-09 21:44:00,saimu12,28B - pSort,Python 3,Accepted,11,159,"n = int ( input ()) p = list ( map ( int ,  input (). split ())) d = list ( map ( int ,  input (). split ())) c  =  list ( range ( n )) def  m ( x ):      if  c [ x ]   !=  x :  c [ x ]   =  m ( c [ x ])      return  c [ x ] for  x ,  k  in  enumerate ( d ):      if  x  >=  k :  c [ m ( x )]   =  m ( x  -  k )      if  x  <  n  -  k :  c [ m ( x )]   =  m ( x  +  k ) print ( 'YES'   if  all ( m ( x )   ==  m ( y  -   1 )   for  x ,  y  in  zip ( c ,  p ))   else   'NO' )",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pln pun pln pun pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pln pun pln pun kwd pln pun pln kwd pln pun pln pun pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pun str pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln lit pun pln kwd pln pun pln kwd pln pun pln pun pln pun pln kwd pln str pun,218 ms,300 KB,28
55961363,2019-06-23 12:45:00,MajAK,29B - Traffic Lights,Python 3,Accepted,6,49,"l , d , v , g , r = map ( int , input (). split ()) s =( d / v )%( g + r ) ans = l / v if  s >= g : 	ans += g + r - s print ( ans )",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pln pun pln pun pln pun pln pun pln pun pln kwd pun pln pun,248 ms,0 KB,29
13228184,2015-09-26 09:13:00,kewl,30B - Codeforces World Finals,Python 3,Accepted,9,165,"from  itertools  import   * import  sys m =[ 32 , 29 , 32 , 31 , 32 , 31 , 32 , 32 , 31 , 32 , 31 , 32 ] s , t =[ map ( int , input (). split ( '.' ))   for  _  in  range ( 2 )] g = False a , b , c = s for  d , e , f  in  permutations ( t ):  g |= b < 13   and  e < 13   and  a < m [ b - 1 ]+( b == 2 )*( c % 4 == 0 ) and  d < m [ e - 1 ]+( e == 2 )*( f % 4 == 0 ) and ( c - f > 18   or ( c - f == 18   and ( b > e  or ( b == e  and ( a >= d ))))) print ([ ""NO"" , ""YES"" ][ g ])",kwd pln kwd pln pun kwd pln pln pun lit pun lit pun lit pun lit pun lit pun lit pun lit pun lit pun lit pun lit pun lit pun lit pun pln pun pln pun pln pun pln pun pln pun pln pun str pun pln kwd pln kwd pln pun lit pun pln pun kwd pln pun pln pun pln pun pln kwd pln pun pln pun pln kwd pln pun pln pun pln pun pln pun lit pln kwd pln pun lit pln kwd pln pun pln pun pln pun lit pun pln pun lit pun pln pun lit pun lit pun kwd pln pun pln pun pln pun lit pun pln pun lit pun pln pun lit pun lit pun kwd pun pln pun pln pun lit pln kwd pun pln pun pln pun lit pln kwd pun pln pun pln kwd pun pln pun pln kwd pun pln pun pln pun kwd pun str pun str pun pln pun,124 ms,0 KB,30
55935998,2019-06-22 17:00:00,MajAK,31B - Sysadmin Bob,Python 3,Accepted,11,94,"s = input (). split ( '@' ) n = len ( s )   -   1 for  i  in  range ( 1 , n ): 	 if  len ( s [ i ])< 2 : 		s = False 		 break 	s [ i ]= s [ i ][ 0 ]+ ',' + s [ i ][ 1 :] if  n > 0   and  s  and  s [ 0 ]   and  s [ n ]: 	 print ( '@' . join ( s )) else : 	 print ( 'No solution' )",pln pun pln pun pln pun str pun pln pun pln pun pln pun pln pun pln lit kwd pln kwd pln pun lit pun pln pun pln kwd pln pun pln pun pln pun lit pun pln pun kwd pln kwd pln pun pln pun pln pun pln pun lit pun str pun pln pun pln pun lit pun kwd pln pun lit pln kwd pln kwd pln pun lit pun pln kwd pln pun pln pun pln kwd pun str pun pln pun pln pun kwd pun pln kwd pun str pun,124 ms,0 KB,31
20800835,2016-09-21 19:23:00,Amores,32B - Borze,Python 3,Accepted,2,27,"R = str . replace print ( R ( R ( R ( input (), '--' , '2' ), '-.' , '1' ), '.' , '0' ))",pln pun pln pun pln kwd pun pln pun pln pun pln pun pln pun str pun str pun str pun str pun str pun str pun,122 ms,100 KB,32
45151607,2018-10-31 23:19:00,high_kii_savage,33B - String Problem,Python 3,Accepted,56,365,"s  =  input () t  =  input ()   if ( len ( s )   !=  len ( t )):      print (- 1 )     exit ()   dist  =   [[ 10 ** 15   for  j  in  range ( 26 )]   for  i  in  range ( 26 )]   for  i  in  range ( 26 ):     dist [ i ][ i ]   =   0   n  =  int ( input ()) for  i  in  range ( n ):     a  =  input (). split ()     x  =  ord ( a [ 0 ])   -   97     y  =  ord ( a [ 1 ])   -   97     w  =  int ( a [- 1 ])       dist [ x ][ y ]   =  min ( dist [ x ][ y ],  w )   for  k  in  range ( 26 ):      for  i  in  range ( 26 ):          for  j  in  range ( 26 ):             dist [ i ][ j ]   =  min ( dist [ i ][ j ],  dist [ i ][ k ]   +  dist [ k ][ j ])   ans  =   '' res  =   0   n  =  len ( s )   for  i  in  range ( n ):      if ( s [ i ]   ==  t [ i ]):         ans  +=  s [ i ]          continue          cost  =   10 ** 15     pos  =   - 1       x  =  ord ( s [ i ])   -   97     y  =  ord ( t [ i ])   -   97        for  j  in  range ( 26 ):          if ( dist [ x ][ j ]   +  dist [ y ][ j ]   <  cost ):             cost  =  dist [ x ][ j ]   +  dist [ y ][ j ]             pos  =  j        if ( pos  ==   - 1 ):          print (- 1 )         exit ()          res  +=  cost     ans  +=  chr ( pos  +   97 )   print ( res ) print ( ans )",pln pun pln pun pln pun pln pun pln kwd pun pln pun pln pun pln pun pln pun pln pun pln kwd pun lit pun pln pun pln pln pun pln pun lit pun lit pln kwd pln kwd pln pun lit pun pln kwd pln kwd pln pun lit pun pln kwd pln kwd pln pun lit pun pln pun pln pun pln pun pln pun pln lit pln pln pun pln pun pln pun kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln lit pln pun pln pun pln pun lit pun pln pun pln lit pln pun pln pun pln pun lit pun pln pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pln kwd pln pun lit pun pln kwd pln kwd pln pun lit pun pln kwd pln kwd pln pun lit pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pln pun pln str pln pun pln lit pln pln pun pln pun pln pun pln kwd pln kwd pln pun pln pun pln kwd pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pln pln pun pln lit pun lit pln pun pln pun lit pln pln pun pln pun pln pun pln pun pln pun pln lit pln pun pln pun pln pun pln pun pln pun pln lit pln pln kwd pln kwd pln pun lit pun pln kwd pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pln pln kwd pun pln pun pln pun lit pun pln kwd pun lit pun pln pun pln pln pun pln pln pun pln pun pln pun pln lit pun pln kwd pun pln pun kwd pun pln pun,1996 ms,500 KB,33
19682310,2016-08-07 10:39:00,Amores,34B - Sale,Python 3,Accepted,2,35,"m = int ( input (). split ()[- 1 ]) print (- sum ( sorted ( map ( lambda  x : min ( int ( x ), 0 ), input (). split ()))[: m ]))",pln pun pln pun pln pun pln pun lit pun kwd pun pln pun pln pun pln pun kwd pln pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun,124 ms,4500 KB,34
13245483,2015-09-27 09:54:00,kewl,35B - Warehouse,Python 3,Accepted,35,280,"import  sys fi = open ( ""input.txt"" , ""r"" ) fo = open ( ""output.txt"" , ""w"" ) sys . stdin = fi sys . stdout = fo i = lambda : map ( int , input (). split ()) n , m , k = i () M =[[ '' for  x  in  range ( m )] for  x  in  range ( n )] i = 0 while ( i < k ):  f = 0  l = input (). split ()  l [ 0 ]= int ( l [ 0 ])   if ( l [ 0 ]== 1 ):   l [ 1 ]= int ( l [ 1 ])   l [ 2 ]= int ( l [ 2 ])    for  x  in  range ( l [ 1 ]- 1 , n ):     for  y  in  range ( 0 , m ):      if ( x == l [ 1 ]- 1   and  y < l [ 2 ]- 1 ): continue      if ( M [ x ][ y ]== '' ):      M [ x ][ y ]= l [ 3 ]      f = 1       break     if ( f ): break   else :    for  x  in  range ( n ):     for  y  in  range ( m ):      if ( M [ x ][ y ]== l [ 1 ]):       print ( ""%d %d"" %( x + 1 , y + 1 ))      M [ x ][ y ]= ''      f = 1       break     if ( f ): break    if ( 0 == f ): print ( ""%d %d"" %(- 1 ,- 1 ))  i += 1",kwd pln pln pun pln pun str pun str pun pln pun pln pun str pun str pun pln pun pln pun pln pln pun pln pun pln pln pun kwd pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun str kwd pln kwd pln pun pln pun kwd pln kwd pln pun pln pun pln pun lit kwd pun pln pun pln pun pln pun lit pln pun pln pun pln pun pln pun lit pun pln pun pln pun lit pun pln kwd pun pln pun lit pun lit pun pln pun lit pun pln pun pln pun lit pun pln pun lit pun pln pun pln pun lit pun pln kwd pln kwd pln pun pln pun lit pun lit pun pln pun pln kwd pln kwd pln pun lit pun pln pun pln kwd pun pln pun pln pun lit pun lit pln kwd pln pun pln pun lit pun lit pun kwd pln kwd pun pln pun pln pun pln pun str pun pln pun pln pun pln pun pln pun lit pun pln pun lit pln kwd pln kwd pun pln pun kwd pln kwd pun pln kwd pln kwd pln pun pln pun pln kwd pln kwd pln pun pln pun pln kwd pun pln pun pln pun pln pun pln pun lit pun pln kwd pun str pun pln pun lit pun pln pun lit pun pln pun pln pun pln pun str pln pun lit pln kwd pln kwd pun pln pun kwd pln kwd pun lit pun pln pun kwd pun str pun lit pun lit pun pln pun lit,654 ms,100 KB,35
20523346,2016-09-11 11:20:00,Amores,36B - Fractal,Python 3,Accepted,17,141,"import  sys sys . stdin = open ( 'input.txt' ,   'r' ) sys . stdout = open ( 'output.txt' , 'w' ) n , k = map ( int , input (). split ()) s =[ input () for  i  in   '0' * n ] b =[ '*' * len ( s [ 0 ]) for  i  in   '0' * n ] a = '.' for  _  in   '0' * k : 	r =[] 	 for  i  in  a : 		t =[ '' ]* len ( s ) 		 for  c  in  i : 			 for  j  in  range ( len ( s )): 				t [ j ]+= s [ j ]   if  c == '.'   else  b [ j ] 		r += t 	a = r print ( '\n' . join ( a ))",kwd pln pln pun pln pun pln pun str pun pln str pun pln pun pln pun pln pun str pun str pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pln kwd pln str pun pln pun pln pun str pun pln pun pln pun lit pun kwd pln kwd pln str pun pln pun pln pun str kwd pln kwd pln str pun pln pun pln pun pln kwd pln kwd pln pun pln pun str pun pln pun pln pun pln kwd pln kwd pln pun pln kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pln pun str pln kwd pln pun pln pun pln pun pln pln pun pln kwd pun str pun pln pun pln pun,154 ms,500 KB,36
15191276,2016-01-05 15:39:00,cugel,37B - Computer Game,Python 3,Accepted,32,230,"import  itertools import  math   N ,  maxhealth ,  reg  =   [ int ( x )   for  x  in  input (). split ()] scrolls  =   [] for  i  in  range ( N ):     scrolls . append ( tuple ( int ( x )   for  x  in  input (). split ())   +   ( i + 1 ,)) scrolls . sort ()   health  =  maxhealth dmg  =   0 timer  =   0 used  =   [] possible  =  set () while  health  >   0 :      while  len ( scrolls )   >   0   and  scrolls [- 1 ][ 0 ]   >=   100 * health / maxhealth :         possible . add ( scrolls . pop ()[ 1 :])      if  len ( possible )   >   0 :         best  =  max ( possible )         used . append (( best ,  timer ))         possible . remove ( best )         dmg  +=  best [ 0 ]      elif  dmg  <=  reg :          print ( 'NO' )          break     health  =  min ( health + reg - dmg ,  maxhealth )     timer  +=   1 else :      print ( 'YES' )      print ( timer ,  len ( used ))      for  scroll  in  used :          print ( scroll [ 1 ],  scroll [ 0 ][ 1 ])",kwd pln kwd pln pln pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pln kwd pln pun pln pun pln pun pln pun kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pln kwd pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun pln pln pun pln pln pun pln lit pln pun pln lit pln pun pln pun pln pun pln pun kwd pln pun pln lit pun pln kwd pln pun pln pun pln pun pln lit pln kwd pln pun lit pun lit pun pln pun pln lit pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln kwd pln pun pln pun pln pun pln lit pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln kwd pln pun pln pun pln kwd pun str pun pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln lit kwd pun pln kwd pun str pun pln kwd pun pln pun pln pun pln pun pln kwd pln kwd pln pun pln kwd pun pln pun lit pun pln pun lit pun lit pun,62 ms,300 KB,37
14777931,2015-12-12 23:54:00,merolish,38B - Chess,Python 3,Accepted,2,128,"p  =  tuple (( ord ( s [ 0 ])   -  ord ( 'a' ),  int ( s [ 1 ])   -   1 )   for  s  in   ( input ()   for  i  in  range ( 2 ))) print ( sum (( i ,  j )   not   in  p  and  i  !=  p [ 0 ][ 0 ]   and  j  !=  p [ 0 ][ 1 ]   and  all ( sorted (( abs ( i  -  pi [ 0 ]),  abs ( j  -  pi [ 1 ])))   !=   [ 1 ,   2 ]   for  pi  in  p )   for  i  in  range ( 8 )   for  j  in  range ( 8 )))",pln pun pln pun pln pun pln pun lit pun pln pun pln pun str pun pln pun pln pun lit pun pln pun pln lit pun pln kwd pln kwd pln pun pln pun pln kwd pln kwd pln pun lit pun kwd pun pln pun pln pun pln pun pln kwd pln kwd pln kwd pln pun pln pun lit pun lit pun pln kwd pln pun pln pun lit pun lit pun pln kwd pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun lit pun pln pun pln pun lit pun pln lit pun pln kwd pln kwd pln pun pln kwd pln kwd pln pun lit pun pln kwd pln kwd pln pun lit pun,154 ms,0 KB,38
40092793,2018-07-08 21:30:00,yugle7,39B - Company Income Growth,Python 3,Accepted,5,53,"input () t  =   [] for  y ,  d  in  enumerate ( map ( int ,  input (). split ()),   2001 ):      if  d  ==  len ( t )   +   1 :  t . append ( y ) print ( len ( t ),   * t )",pln pun pln pun pln pun kwd pln pun pln kwd pln pun pln pun pln pun pln pun pln pun pln lit pun pln kwd pln pun pln pun pln pun pln pun pln lit pun pln pun pln pun pln pun kwd pun pln pun pln pun pln pun pln pun,218 ms,0 KB,39
11917144,2015-07-04 03:28:00,Eeyore,40B - Repaintings,Python 3,Accepted,7,99,"n ,  m  =  map ( int ,  input (). split ()) x  =  int ( input ()) a  =  max ( 0 ,  n  -   2   *   ( x  -   1 )) b  =  max ( 0 ,  m  -   2   *   ( x  -   1 )) size  =  a  *  b  -  max ( 0 ,  a  -   2 )   *  max ( 0 ,  b  -   2 ) result  =   ( size  +   1 )   //   2 print ( result )",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln lit pln pun pln pun pln pun pln lit pun pln pun pln pun lit pun pln pun pln lit pln pun pln pun pln pun pln lit pun pln pun pln pun pln pun pln pun lit pun pln pun pln lit pun pln pun pln pun lit pun pln pun pln lit pun pln pun pln pun pln pun pln lit pun pln pun pln lit kwd pun pln pun,124 ms,0 KB,40
55934824,2019-06-22 16:25:00,MajAK,41B - Martian Dollar,Python 3,Accepted,8,80,"n , m = map ( int , input (). split ()) a = list ( map ( int , input (). split ())) ans = m mx = a [- 1 ] for  i  in  range ( n - 2 ,- 1 ,- 1 ): 	mx = max ( mx , a [ i ]) 	ans = max ( ans , m // a [ i ]* mx + m % a [ i ]) print ( ans )",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pln pun pln pun lit pun kwd pln kwd pln pun pln pun lit pun lit pun lit pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pun pln pun,248 ms,300 KB,41
37570389,2018-04-24 14:22:00,Leendertz,42B - Game of chess unfinished,Python 3,Accepted,4,420,"def  rookfields ( tuple ,  result ,  king ):   return   ({( tuple [ 0 ],  i )   for  i  in  range (( king [ 1 ]   if  king [ 0 ]== tuple [ 0 ]   and  king [ 1 ]<  tuple [ 1 ]   else   0 ),   ( king [ 1 ]   if  king [ 0 ]== tuple [ 0 ]   and  king [ 1 ]   >  tuple [ 1 ]   else   8 ))}   |   {( i ,  tuple [ 1 ])   for  i  in  range (( king [ 0 ]   if  king [ 1 ]   ==  tuple [ 1 ]   and  king [ 0 ]   <  tuple [ 0 ]   else   0 ),( king [ 0 ]   if  king [ 1 ]   ==  tuple [ 1 ]   and  king [ 0 ]   >  tuple [ 0 ]   else   8 ))})-{ tuple } def  kingfields ( tuple ,  fields ):    return   {( tuple [ 0 ]+ i , tuple [ 1 ]+ j )   for  i , j  in  fields  if  tuple [ 0 ]+ i  >=   0   and  tuple [ 0 ]+ i  <=   7   and  tuple [ 1 ]+ j  >=   0   and  tuple [ 1 ]+ j  <=   7 } inp , themap , kingf  =   [({ 'a' : 0 ,   'b' : 1 , 'c' : 2 , 'd' : 3 , 'e' : 4 , 'f' : 5 , 'g' : 6 , 'h' : 7 }[ i [ 0 ]],  int ( i [ 1 ])- 1 )   for  i  in  input (). split ( "" "" )],   [[ True   for  _  in  range ( 8 )]   for  __  in  range ( 8 )],   [(- 1 ,- 1 ),(- 1 , 0 ),(- 1 , 1 ),( 0 ,- 1 ),( 0 , 0 ),( 0 , 1 ),( 1 ,- 1 ),( 1 , 0 ),( 1 , 1 )] print ( ""CHECKMATE"" )   if  kingfields ( inp [ 3 ],  kingf )   <  rookfields ( inp [ 0 ],  set (),  inp [ 2 ]). union ( rookfields ( inp [ 1 ],  set (),  inp [ 2 ])). union ( kingfields ( inp [ 2 ],  kingf ))   else   print ( ""OTHER"" )",kwd pln pun pln pun pln pun pln pun pln kwd pln pun pln pun lit pun pln pun pln kwd pln kwd pln pun pln pun lit pun pln kwd pln pun lit pun pln pun lit pun pln kwd pln pun lit pun pln pun lit pun pln kwd pln lit pun pln pun pln pun lit pun pln kwd pln pun lit pun pln pun lit pun pln kwd pln pun lit pun pln pun pln pun lit pun pln kwd pln lit pun pln pun pln pun pln pun pln pun lit pun pln kwd pln kwd pln pun pln pun lit pun pln kwd pln pun lit pun pln pun pln pun lit pun pln kwd pln pun lit pun pln pun pln pun lit pun pln kwd pln lit pun pln pun lit pun pln kwd pln pun lit pun pln pun pln pun lit pun pln kwd pln pun lit pun pln pun pln pun lit pun pln kwd pln lit pun pln pun kwd pln pun pln pun pln pun pln kwd pln pun pln pun lit pun pln pun pln pun lit pun pln pun pln kwd pln pun pln kwd pln kwd pln pun lit pun pln pun pln lit pln kwd pln pun lit pun pln pun pln lit pln kwd pln pun lit pun pln pun pln lit pln kwd pln pun lit pun pln pun pln lit pun pln pun pln pun pln pun pln pun str pun lit pun pln str pun lit pun str pun lit pun str pun lit pun str pun lit pun str pun lit pun str pun lit pun str pun lit pun pln pun lit pun pln pun pln pun lit pun lit pun pln kwd pln kwd pln pun pln pun str pun pln pun kwd pln kwd pln kwd pln pun lit pun pln kwd pln kwd pln pun lit pun pln pun lit pun lit pun lit pun lit pun lit pun lit pun lit pun lit pun lit pun lit pun lit pun lit pun lit pun lit pun lit pun lit pun lit pun lit pun kwd pun str pun pln kwd pln pun pln pun lit pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun lit pun pln pun pln pun pln pun lit pun pln pun pln pun lit pun pln pun pln pun pln pun lit pun pln pun pln kwd pln kwd pun str pun,216 ms,6900 KB,42
78651301,2020-05-01 15:10:00,anjit_6294,43B - Letter,Python 3,Accepted,2,38,"h = iter ( sorted ( '' . join ( input (). split ()))) print ([ 'NO' , 'YES' ][ all ( i  in  h  for  i  in  sorted ( '' . join ( input (). split ())))])",pln pun pln pun pln pun str pun pln pun pln pun pln pun kwd pun str pun str pun pln pun pln kwd pln kwd pln kwd pln pun str pun pln pun pln pun pln pun,218 ms,0 KB,43
13304295,2015-09-29 22:11:00,kewl,44B - Cola,Python 3,Accepted,9,83,"n , a , b , c = map ( int , input (). split ()) r = 0 for  i  in  range ( c + 1 ):  e = n - 2 * i   if ( e < 0 ): break  d1 =(  e  -  min ( b , e )   )  d2 = min ( e , a // 2 )  r +=( d2 - d1 + 1 )*( d2 - d1 >= 0 ) print ( r )",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit kwd pln kwd pln pun pln pun lit pun pln pun pln pun lit pun pln pln kwd pun pln pun lit pun kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun lit pun pln pun pln pun lit pun kwd pun pln pun,124 ms,0 KB,44
66236988,2019-12-03 19:34:00,ziddi,46B - T-shirts from Sponsor,Python 3,Accepted,17,135,"l  =  list ( map ( int , input (). split ())) n  =  int ( input ()) r  =   [ ""S"" , ""M"" , ""L"" , ""XL"" , ""XXL"" ] def  g ( si ): 	 if  si  <   0   or  si  >=   5   or   not  l [ si ]: 		 return   False 	 else : 		 print ( r [ si ]) 		l [ si ]   =  l [ si ]   -   1 		 return   True   for  i  in  range ( n ): 	t  =  input () 	si  =  r . index ( t ) 	 for  j  in  range ( 5 ): 		 if  g ( si + j )   or  g ( si - j ): 			 break",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun str pun str pun str pun str pun str pun kwd pln pun pln pun pln kwd pln pun pln lit pln kwd pln pun pln lit pln kwd pln kwd pln pun pln pun pln kwd pln kwd pln kwd pun pln kwd pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln lit pln kwd pln kwd pln kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pln kwd pln pun lit pun pln kwd pln pun pln pun pln pun pln kwd pln pun pln pun pln pun pln kwd,218 ms,0 KB,46
